traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,hour,day_of_week,month,year,is_weekend
1116,None,294.28,0.0,0.0,56,Rain,light rain,2013-06-24 23:00:00,23,0,6,2013,0
602,None,293.48,0.0,0.0,44,Clouds,scattered clouds,2013-06-25 00:00:00,0,1,6,2013,0
377,None,292.84,0.0,0.0,0,Clear,Sky is Clear,2013-06-25 01:00:00,1,1,6,2013,0
278,None,292.32,0.0,0.0,0,Clear,Sky is Clear,2013-06-25 02:00:00,2,1,6,2013,0
370,None,291.74,0.0,0.0,0,Clear,Sky is Clear,2013-06-25 03:00:00,3,1,6,2013,0
830,None,290.55,0.0,0.0,0,Mist,mist,2013-06-25 04:00:00,4,1,6,2013,0
2929,None,290.11,0.0,0.0,0,Clear,Sky is Clear,2013-06-25 05:00:00,5,1,6,2013,0
6386,None,290.26,0.0,0.0,0,Fog,fog,2013-06-25 06:00:00,6,1,6,2013,0
6386,None,290.26,0.0,0.0,0,Mist,mist,2013-06-25 06:00:00,6,1,6,2013,0
6483,None,291.36,0.0,0.0,0,Mist,mist,2013-06-25 07:00:00,7,1,6,2013,0
6266,None,293.71,0.0,0.0,0,Clear,Sky is Clear,2013-06-25 08:00:00,8,1,6,2013,0
5473,None,296.05,0.0,0.0,0,Clear,Sky is Clear,2013-06-25 09:00:00,9,1,6,2013,0
4698,None,298.16,0.0,0.0,0,Clear,Sky is Clear,2013-06-25 10:00:00,10,1,6,2013,0
5076,None,298.96,0.0,0.0,0,Clear,Sky is Clear,2013-06-25 11:00:00,11,1,6,2013,0
5341,None,300.1,0.0,0.0,0,Clear,Sky is Clear,2013-06-25 12:00:00,12,1,6,2013,0
5382,None,300.02,0.0,0.0,0,Clear,Sky is Clear,2013-06-25 13:00:00,13,1,6,2013,0
5697,None,299.01,3.81,0.0,0,Rain,moderate rain,2013-06-25 14:00:00,14,1,6,2013,0
5697,None,299.01,3.81,0.0,0,Thunderstorm,proximity thunderstorm,2013-06-25 14:00:00,14,1,6,2013,0
6214,None,298.53,0.0,0.0,12,Rain,light rain,2013-06-25 15:00:00,15,1,6,2013,0
6724,None,298.64,0.0,0.0,75,Clouds,broken clouds,2013-06-25 16:00:00,16,1,6,2013,0
6261,None,297.55,0.0,0.0,12,Clouds,few clouds,2013-06-25 17:00:00,17,1,6,2013,0
4533,None,298.06,0.0,0.0,32,Clouds,scattered clouds,2013-06-25 18:00:00,18,1,6,2013,0
3442,None,297.69,0.0,0.0,32,Clouds,scattered clouds,2013-06-25 19:00:00,19,1,6,2013,0
3080,None,297.08,0.0,0.0,32,Clouds,scattered clouds,2013-06-25 20:00:00,20,1,6,2013,0
2764,None,296.2,0.0,0.0,44,Rain,moderate rain,2013-06-25 21:00:00,21,1,6,2013,0
2016,None,295.28,0.0,0.0,44,Rain,moderate rain,2013-06-25 22:00:00,22,1,6,2013,0
1195,None,294.34,0.0,0.0,44,Rain,moderate rain,2013-06-25 23:00:00,23,1,6,2013,0
675,None,293.29,0.0,0.0,20,Clouds,few clouds,2013-06-26 00:00:00,0,2,6,2013,0
412,None,292.97,0.0,0.0,0,Clear,Sky is Clear,2013-06-26 01:00:00,1,2,6,2013,0
308,None,292.45,0.0,0.0,0,Clear,Sky is Clear,2013-06-26 02:00:00,2,2,6,2013,0
370,None,291.94,0.0,0.0,36,Clouds,scattered clouds,2013-06-26 03:00:00,3,2,6,2013,0
798,None,291.87,0.0,0.0,36,Clouds,scattered clouds,2013-06-26 04:00:00,4,2,6,2013,0
2993,None,291.49,0.0,0.0,36,Mist,mist,2013-06-26 05:00:00,5,2,6,2013,0
6134,None,291.13,0.0,0.0,92,Clouds,overcast clouds,2013-06-26 06:00:00,6,2,6,2013,0
6605,None,291.88,0.0,0.0,92,Clouds,overcast clouds,2013-06-26 07:00:00,7,2,6,2013,0
5378,None,292.94,0.0,0.0,92,Clouds,overcast clouds,2013-06-26 08:00:00,8,2,6,2013,0
5692,None,295.01,0.0,0.0,36,Clouds,scattered clouds,2013-06-26 09:00:00,9,2,6,2013,0
4904,None,296.85,0.0,0.0,36,Clouds,scattered clouds,2013-06-26 10:00:00,10,2,6,2013,0
5192,None,298.09,0.0,0.0,36,Clouds,scattered clouds,2013-06-26 11:00:00,11,2,6,2013,0
5347,None,299.48,0.0,0.0,36,Clouds,scattered clouds,2013-06-26 12:00:00,12,2,6,2013,0
5303,None,299.8,0.0,0.0,36,Clouds,scattered clouds,2013-06-26 13:00:00,13,2,6,2013,0
5866,None,301.13,0.0,0.0,36,Clouds,scattered clouds,2013-06-26 14:00:00,14,2,6,2013,0
5941,None,301.66,0.0,0.0,48,Clouds,scattered clouds,2013-06-26 15:00:00,15,2,6,2013,0
6400,None,301.91,0.0,0.0,48,Clouds,scattered clouds,2013-06-26 16:00:00,16,2,6,2013,0
5992,None,302.17,0.0,0.0,48,Clouds,scattered clouds,2013-06-26 17:00:00,17,2,6,2013,0
4663,None,302.26,0.0,0.0,80,Clouds,broken clouds,2013-06-26 18:00:00,18,2,6,2013,0
3664,None,301.22,0.0,0.0,80,Clouds,broken clouds,2013-06-26 19:00:00,19,2,6,2013,0
3193,None,301.06,0.0,0.0,80,Clouds,broken clouds,2013-06-26 20:00:00,20,2,6,2013,0
2970,None,299.54,0.0,0.0,56,Clouds,broken clouds,2013-06-26 21:00:00,21,2,6,2013,0
2205,None,298.37,0.0,0.0,56,Clouds,broken clouds,2013-06-26 22:00:00,22,2,6,2013,0
1403,None,297.76,0.0,0.0,56,Clouds,broken clouds,2013-06-26 23:00:00,23,2,6,2013,0
713,None,297.1,0.0,0.0,76,Clouds,broken clouds,2013-06-27 00:00:00,0,3,6,2013,0
488,None,296.78,0.0,0.0,76,Clouds,broken clouds,2013-06-27 01:00:00,1,3,6,2013,0
336,None,296.59,0.0,0.0,0,Clear,Sky is Clear,2013-06-27 02:00:00,2,3,6,2013,0
367,None,296.34,0.0,0.0,48,Clouds,scattered clouds,2013-06-27 03:00:00,3,3,6,2013,0
870,None,295.89,0.0,0.0,48,Mist,mist,2013-06-27 04:00:00,4,3,6,2013,0
2961,None,295.66,0.0,0.0,75,Mist,mist,2013-06-27 05:00:00,5,3,6,2013,0
6054,None,295.47,0.0,0.0,88,Mist,mist,2013-06-27 06:00:00,6,3,6,2013,0
5952,None,295.55,0.0,0.0,88,Clouds,overcast clouds,2013-06-27 07:00:00,7,3,6,2013,0
6208,None,296.78,0.0,0.0,88,Mist,mist,2013-06-27 08:00:00,8,3,6,2013,0
5572,None,297.81,0.0,0.0,44,Mist,mist,2013-06-27 09:00:00,9,3,6,2013,0
4801,None,298.61,0.0,0.0,44,Clouds,scattered clouds,2013-06-27 10:00:00,10,3,6,2013,0
5139,None,300.29,0.0,0.0,44,Haze,haze,2013-06-27 11:00:00,11,3,6,2013,0
5306,None,300.64,1.02,0.0,44,Rain,moderate rain,2013-06-27 13:00:00,13,3,6,2013,0
5849,None,300.96,5.84,0.0,44,Rain,heavy intensity rain,2013-06-27 14:00:00,14,3,6,2013,0
5849,None,300.96,5.84,0.0,44,Thunderstorm,thunderstorm with heavy rain,2013-06-27 14:00:00,14,3,6,2013,0
6112,None,302.46,0.0,0.0,12,Rain,moderate rain,2013-06-27 15:00:00,15,3,6,2013,0
6337,None,303.25,0.0,0.0,12,Rain,moderate rain,2013-06-27 16:00:00,16,3,6,2013,0
5920,None,302.61,0.0,0.0,12,Rain,moderate rain,2013-06-27 17:00:00,17,3,6,2013,0
5163,None,302.44,0.0,0.0,0,Rain,light rain,2013-06-27 18:00:00,18,3,6,2013,0
3771,None,301.84,0.0,0.0,0,Rain,light rain,2013-06-27 19:00:00,19,3,6,2013,0
3346,None,300.41,0.0,0.0,0,Rain,light rain,2013-06-27 20:00:00,20,3,6,2013,0
3146,None,298.9,0.0,0.0,12,Clouds,few clouds,2013-06-27 21:00:00,21,3,6,2013,0
2449,None,297.62,0.0,0.0,12,Clouds,few clouds,2013-06-27 22:00:00,22,3,6,2013,0
1427,None,296.69,0.0,0.0,12,Clouds,few clouds,2013-06-27 23:00:00,23,3,6,2013,0
792,None,295.66,0.0,0.0,8,Clear,sky is clear,2013-06-28 00:00:00,0,4,6,2013,0
497,None,294.36,0.0,0.0,32,Clouds,scattered clouds,2013-06-28 01:00:00,1,4,6,2013,0
370,None,293.46,0.0,0.0,32,Clouds,scattered clouds,2013-06-28 02:00:00,2,4,6,2013,0
378,None,292.69,0.0,0.0,48,Clouds,scattered clouds,2013-06-28 03:00:00,3,4,6,2013,0
785,None,293.26,0.0,0.0,48,Clouds,scattered clouds,2013-06-28 04:00:00,4,4,6,2013,0
2746,None,293.51,0.0,0.0,48,Clouds,scattered clouds,2013-06-28 05:00:00,5,4,6,2013,0
5365,None,294.55,0.0,0.0,12,Clouds,few clouds,2013-06-28 06:00:00,6,4,6,2013,0
6507,None,294.93,0.0,0.0,12,Clouds,few clouds,2013-06-28 07:00:00,7,4,6,2013,0
5678,None,295.89,0.0,0.0,12,Clouds,few clouds,2013-06-28 08:00:00,8,4,6,2013,0
5274,None,298.01,0.0,0.0,0,Clear,Sky is Clear,2013-06-28 09:00:00,9,4,6,2013,0
4816,None,299.68,0.0,0.0,1,Clear,sky is clear,2013-06-28 10:00:00,10,4,6,2013,0
5301,None,300.15,0.0,0.0,1,Clear,sky is clear,2013-06-28 11:00:00,11,4,6,2013,0
5602,None,301.94,0.0,0.0,0,Clear,Sky is Clear,2013-06-28 13:00:00,13,4,6,2013,0
6112,None,302.36,0.0,0.0,0,Clear,Sky is Clear,2013-06-28 14:00:00,14,4,6,2013,0
6134,None,302.7,0.25,0.0,0,Rain,light rain,2013-06-28 15:00:00,15,4,6,2013,0
6277,None,302.59,0.0,0.0,0,Clear,Sky is Clear,2013-06-28 16:00:00,16,4,6,2013,0
5628,None,302.26,0.0,0.0,0,Clear,Sky is Clear,2013-06-28 17:00:00,17,4,6,2013,0
4742,None,302.04,0.25,0.0,12,Rain,light rain,2013-06-28 18:00:00,18,4,6,2013,0
3767,None,301.41,0.25,0.0,12,Rain,light rain,2013-06-28 19:00:00,19,4,6,2013,0
3147,None,300.46,0.25,0.0,12,Rain,light rain,2013-06-28 20:00:00,20,4,6,2013,0
3143,None,299.29,0.25,0.0,0,Rain,light rain,2013-06-28 21:00:00,21,4,6,2013,0
3000,None,297.18,0.0,0.0,0,Clear,Sky is Clear,2013-06-28 22:00:00,22,4,6,2013,0
1962,None,296.33,0.0,0.0,0,Clear,Sky is Clear,2013-06-28 23:00:00,23,4,6,2013,0
1164,None,295.8,0.0,0.0,0,Clear,Sky is Clear,2013-06-29 00:00:00,0,5,6,2013,1
779,None,295.0,0.0,0.0,0,Clear,Sky is Clear,2013-06-29 01:00:00,1,5,6,2013,1
627,None,293.92,0.25,0.0,0,Rain,light rain,2013-06-29 02:00:00,2,5,6,2013,1
410,None,293.37,0.0,0.0,0,Clear,Sky is Clear,2013-06-29 03:00:00,3,5,6,2013,1
411,None,293.12,0.25,0.0,0,Rain,light rain,2013-06-29 04:00:00,4,5,6,2013,1
877,None,292.94,0.0,0.0,0,Clear,Sky is Clear,2013-06-29 05:00:00,5,5,6,2013,1
1452,None,292.7,0.0,0.0,0,Clear,Sky is Clear,2013-06-29 06:00:00,6,5,6,2013,1
1964,None,293.31,0.25,0.0,0,Rain,light rain,2013-06-29 07:00:00,7,5,6,2013,1
2801,None,294.2,0.0,0.0,0,Clear,Sky is Clear,2013-06-29 08:00:00,8,5,6,2013,1
3627,None,294.27,0.0,0.0,36,Clouds,scattered clouds,2013-06-29 09:00:00,9,5,6,2013,1
4024,None,294.47,0.0,0.0,36,Clouds,scattered clouds,2013-06-29 10:00:00,10,5,6,2013,1
4461,None,294.85,0.0,0.0,36,Clouds,scattered clouds,2013-06-29 11:00:00,11,5,6,2013,1
4800,None,295.19,0.0,0.0,88,Clouds,overcast clouds,2013-06-29 12:00:00,12,5,6,2013,1
5001,None,295.42,0.0,0.0,88,Clouds,overcast clouds,2013-06-29 13:00:00,13,5,6,2013,1
5234,None,296.63,0.0,0.0,88,Clouds,overcast clouds,2013-06-29 14:00:00,14,5,6,2013,1
4623,None,297.8,0.0,0.0,92,Clouds,overcast clouds,2013-06-29 15:00:00,15,5,6,2013,1
4450,None,297.85,0.0,0.0,92,Clouds,overcast clouds,2013-06-29 16:00:00,16,5,6,2013,1
4270,None,297.69,1.02,0.0,92,Rain,moderate rain,2013-06-29 17:00:00,17,5,6,2013,1
4198,None,297.26,0.0,0.0,92,Clouds,overcast clouds,2013-06-29 18:00:00,18,5,6,2013,1
3667,None,294.29,3.56,0.0,92,Rain,moderate rain,2013-06-29 19:00:00,19,5,6,2013,1
3250,None,293.07,0.0,0.0,88,Thunderstorm,proximity thunderstorm,2013-06-29 20:00:00,20,5,6,2013,1
3250,None,293.07,0.0,0.0,88,Rain,light rain,2013-06-29 20:00:00,20,5,6,2013,1
3309,None,292.92,0.0,0.0,88,Clouds,overcast clouds,2013-06-29 22:00:00,22,5,6,2013,1
2463,None,292.41,0.0,0.0,88,Rain,moderate rain,2013-06-29 23:00:00,23,5,6,2013,1
1556,None,291.63,0.0,0.0,92,Rain,light rain,2013-06-30 00:00:00,0,6,6,2013,1
887,None,291.54,0.0,0.0,92,Rain,light rain,2013-06-30 01:00:00,1,6,6,2013,1
734,None,291.5,0.0,0.0,92,Rain,light rain,2013-06-30 02:00:00,2,6,6,2013,1
391,None,291.57,0.25,0.0,92,Rain,light rain,2013-06-30 03:00:00,3,6,6,2013,1
354,None,291.24,7.37,0.0,90,Rain,heavy intensity rain,2013-06-30 04:00:00,4,6,6,2013,1
354,None,291.24,7.37,0.0,90,Mist,mist,2013-06-30 04:00:00,4,6,6,2013,1
354,None,291.24,7.37,0.0,90,Thunderstorm,proximity thunderstorm,2013-06-30 04:00:00,4,6,6,2013,1
520,None,290.49,2.54,0.0,90,Rain,heavy intensity rain,2013-06-30 05:00:00,5,6,6,2013,1
520,None,290.49,2.54,0.0,90,Mist,mist,2013-06-30 05:00:00,5,6,6,2013,1
905,None,289.88,1.35,0.0,90,Rain,moderate rain,2013-06-30 06:00:00,6,6,6,2013,1
905,None,289.88,1.35,0.0,90,Mist,mist,2013-06-30 06:00:00,6,6,6,2013,1
905,None,289.88,1.35,0.0,90,Drizzle,light intensity drizzle,2013-06-30 06:00:00,6,6,6,2013,1
1170,None,289.8,0.51,0.0,90,Rain,light rain,2013-06-30 07:00:00,7,6,6,2013,1
1170,None,289.8,0.51,0.0,90,Drizzle,drizzle,2013-06-30 07:00:00,7,6,6,2013,1
1973,None,289.88,0.0,0.0,68,Rain,light rain,2013-06-30 08:00:00,8,6,6,2013,1
3245,None,290.57,0.0,0.0,90,Clouds,overcast clouds,2013-06-30 09:00:00,9,6,6,2013,1
4123,None,292.08,0.0,0.0,80,Rain,light rain,2013-06-30 10:00:00,10,6,6,2013,1
4174,None,294.19,0.0,0.0,80,Rain,light rain,2013-06-30 11:00:00,11,6,6,2013,1
4323,None,295.18,0.0,0.0,32,Clouds,scattered clouds,2013-06-30 12:00:00,12,6,6,2013,1
4306,None,295.8,0.0,0.0,32,Clouds,scattered clouds,2013-06-30 13:00:00,13,6,6,2013,1
4368,None,296.81,0.0,0.0,32,Clouds,scattered clouds,2013-06-30 14:00:00,14,6,6,2013,1
4397,None,296.95,0.0,0.0,44,Clouds,scattered clouds,2013-06-30 15:00:00,15,6,6,2013,1
4452,None,297.06,0.0,0.0,44,Clouds,scattered clouds,2013-06-30 16:00:00,16,6,6,2013,1
4162,None,297.14,0.0,0.0,44,Clouds,scattered clouds,2013-06-30 17:00:00,17,6,6,2013,1
3923,None,296.97,0.0,0.0,68,Clouds,broken clouds,2013-06-30 18:00:00,18,6,6,2013,1
3289,None,296.17,0.0,0.0,68,Clouds,broken clouds,2013-06-30 19:00:00,19,6,6,2013,1
3065,None,294.91,0.0,0.0,68,Clouds,broken clouds,2013-06-30 20:00:00,20,6,6,2013,1
2892,None,293.92,0.0,0.0,68,Clouds,broken clouds,2013-06-30 21:00:00,21,6,6,2013,1
2131,None,292.78,0.0,0.0,68,Clouds,broken clouds,2013-06-30 22:00:00,22,6,6,2013,1
1389,None,291.17,0.0,0.0,68,Clouds,broken clouds,2013-06-30 23:00:00,23,6,6,2013,1
791,None,289.58,0.0,0.0,8,Clear,sky is clear,2013-01-07 00:00:00,0,0,1,2013,0
444,None,288.22,0.0,0.0,12,Clouds,few clouds,2013-01-07 01:00:00,1,0,1,2013,0
401,None,287.66,0.0,0.0,12,Clouds,few clouds,2013-01-07 02:00:00,2,0,1,2013,0
341,None,286.92,0.0,0.0,68,Clouds,broken clouds,2013-01-07 03:00:00,3,0,1,2013,0
828,None,286.91,0.0,0.0,68,Clouds,broken clouds,2013-01-07 04:00:00,4,0,1,2013,0
2815,None,286.25,0.0,0.0,68,Clouds,broken clouds,2013-01-07 05:00:00,5,0,1,2013,0
5880,None,286.46,0.0,0.0,1,Clear,sky is clear,2013-01-07 06:00:00,6,0,1,2013,0
6783,None,289.15,0.0,0.0,75,Clouds,broken clouds,2013-01-07 07:00:00,7,0,1,2013,0
5742,None,291.59,0.0,0.0,1,Clear,sky is clear,2013-01-07 08:00:00,8,0,1,2013,0
4764,None,294.15,0.0,0.0,1,Clear,sky is clear,2013-01-07 09:00:00,9,0,1,2013,0
4669,None,295.6,0.0,0.0,1,Clear,sky is clear,2013-01-07 10:00:00,10,0,1,2013,0
4863,None,297.15,0.0,0.0,1,Clear,sky is clear,2013-01-07 11:00:00,11,0,1,2013,0
5184,None,298.15,0.0,0.0,1,Clear,sky is clear,2013-01-07 12:00:00,12,0,1,2013,0
5154,None,299.15,0.0,0.0,1,Clear,sky is clear,2013-01-07 13:00:00,13,0,1,2013,0
5408,None,300.15,0.0,0.0,40,Clouds,scattered clouds,2013-01-07 14:00:00,14,0,1,2013,0
4874,None,300.15,0.0,0.0,1,Clear,sky is clear,2013-01-07 15:00:00,15,0,1,2013,0
6378,None,300.15,0.0,0.0,1,Clear,sky is clear,2013-01-07 16:00:00,16,0,1,2013,0
5827,None,300.15,0.0,0.0,1,Clear,sky is clear,2013-01-07 17:00:00,17,0,1,2013,0
4646,None,299.16,0.0,0.0,75,Clouds,broken clouds,2013-01-07 18:00:00,18,0,1,2013,0
3369,None,299.15,0.0,0.0,40,Clouds,scattered clouds,2013-01-07 19:00:00,19,0,1,2013,0
2917,None,297.86,0.0,0.0,1,Clear,sky is clear,2013-01-07 20:00:00,20,0,1,2013,0
2524,None,293.81,0.0,0.0,1,Clear,sky is clear,2013-01-07 21:00:00,21,0,1,2013,0
1862,None,291.81,0.0,0.0,1,Clear,sky is clear,2013-01-07 22:00:00,22,0,1,2013,0
1250,None,291.14,0.0,0.0,1,Clear,sky is clear,2013-01-07 23:00:00,23,0,1,2013,0
602,None,290.47,0.0,0.0,1,Clear,sky is clear,2013-02-07 00:00:00,0,3,2,2013,0
448,None,289.81,0.0,0.0,1,Clear,sky is clear,2013-02-07 01:00:00,1,3,2,2013,0
333,None,288.81,0.0,0.0,1,Clear,sky is clear,2013-02-07 02:00:00,2,3,2,2013,0
357,None,288.82,0.0,0.0,1,Clear,sky is clear,2013-02-07 03:00:00,3,3,2,2013,0
806,None,288.49,0.0,0.0,40,Clouds,scattered clouds,2013-02-07 04:00:00,4,3,2,2013,0
2952,None,288.81,0.0,0.0,40,Clouds,scattered clouds,2013-02-07 05:00:00,5,3,2,2013,0
6080,None,289.49,0.0,0.0,1,Clear,sky is clear,2013-02-07 06:00:00,6,3,2,2013,0
6759,None,291.65,0.0,0.0,1,Clear,sky is clear,2013-02-07 07:00:00,7,3,2,2013,0
5704,None,293.66,0.0,0.0,1,Clear,sky is clear,2013-02-07 08:00:00,8,3,2,2013,0
5225,None,295.79,0.0,0.0,1,Clear,sky is clear,2013-02-07 09:00:00,9,3,2,2013,0
4597,None,297.11,0.0,0.0,1,Clear,sky is clear,2013-02-07 10:00:00,10,3,2,2013,0
5031,None,298.79,0.0,0.0,1,Clear,sky is clear,2013-02-07 11:00:00,11,3,2,2013,0
5109,None,300.15,0.0,0.0,1,Clear,sky is clear,2013-02-07 12:00:00,12,3,2,2013,0
5310,None,300.79,0.0,0.0,1,Clear,sky is clear,2013-02-07 13:00:00,13,3,2,2013,0
5489,None,301.15,0.0,0.0,40,Clouds,scattered clouds,2013-02-07 14:00:00,14,3,2,2013,0
6041,None,301.15,0.0,0.0,40,Clouds,scattered clouds,2013-02-07 15:00:00,15,3,2,2013,0
6432,None,300.83,0.0,0.0,40,Clouds,scattered clouds,2013-02-07 16:00:00,16,3,2,2013,0
6098,None,300.47,0.0,0.0,1,Clear,sky is clear,2013-02-07 17:00:00,17,3,2,2013,0
5000,None,300.11,0.0,0.0,1,Clear,sky is clear,2013-02-07 18:00:00,18,3,2,2013,0
3529,None,299.11,0.0,0.0,1,Clear,sky is clear,2013-02-07 19:00:00,19,3,2,2013,0
3074,None,297.11,0.0,0.0,1,Clear,sky is clear,2013-02-07 20:00:00,20,3,2,2013,0
2789,None,294.59,0.0,0.0,1,Clear,sky is clear,2013-02-07 21:00:00,21,3,2,2013,0
2090,None,292.61,0.0,0.0,1,Clear,sky is clear,2013-02-07 22:00:00,22,3,2,2013,0
1311,None,291.11,0.0,0.0,1,Clear,sky is clear,2013-02-07 23:00:00,23,3,2,2013,0
705,None,290.39,0.0,0.0,1,Clear,sky is clear,2013-03-07 00:00:00,0,3,3,2013,0
426,None,290.12,0.0,0.0,1,Clear,sky is clear,2013-03-07 01:00:00,1,3,3,2013,0
364,None,289.63,0.0,0.0,1,Clear,sky is clear,2013-03-07 02:00:00,2,3,3,2013,0
376,None,289.15,0.0,0.0,1,Clear,sky is clear,2013-03-07 03:00:00,3,3,3,2013,0
823,None,288.13,0.0,0.0,1,Clear,sky is clear,2013-03-07 04:00:00,4,3,3,2013,0
2866,None,287.92,0.0,0.0,20,Clouds,few clouds,2013-03-07 05:00:00,5,3,3,2013,0
5661,None,287.86,0.0,0.0,40,Clouds,scattered clouds,2013-03-07 06:00:00,6,3,3,2013,0
5621,None,287.788,0.0,0.0,0,Clear,Sky is Clear,2013-03-07 08:00:00,8,3,3,2013,0
5083,None,294.07,0.0,0.0,1,Clear,sky is clear,2013-03-07 09:00:00,9,3,3,2013,0
4713,None,296.11,0.0,0.0,40,Clouds,scattered clouds,2013-03-07 10:00:00,10,3,3,2013,0
5123,None,297.79,0.0,0.0,1,Clear,sky is clear,2013-03-07 11:00:00,11,3,3,2013,0
5440,None,299.15,0.0,0.0,1,Clear,sky is clear,2013-03-07 12:00:00,12,3,3,2013,0
5281,None,299.47,0.0,0.0,1,Clear,sky is clear,2013-03-07 13:00:00,13,3,3,2013,0
6038,None,300.15,0.0,0.0,1,Clear,sky is clear,2013-03-07 14:00:00,14,3,3,2013,0
6214,None,300.79,0.0,0.0,1,Clear,sky is clear,2013-03-07 15:00:00,15,3,3,2013,0
6321,None,300.79,0.0,0.0,1,Clear,sky is clear,2013-03-07 16:00:00,16,3,3,2013,0
5553,None,300.79,0.0,0.0,1,Clear,sky is clear,2013-03-07 17:00:00,17,3,3,2013,0
4579,None,300.1,0.0,0.0,1,Clear,sky is clear,2013-03-07 18:00:00,18,3,3,2013,0
3539,None,299.47,0.0,0.0,1,Clear,sky is clear,2013-03-07 19:00:00,19,3,3,2013,0
3133,None,297.47,0.0,0.0,1,Clear,sky is clear,2013-03-07 20:00:00,20,3,3,2013,0
3077,None,295.39,0.0,0.0,40,Clouds,scattered clouds,2013-03-07 21:00:00,21,3,3,2013,0
2474,None,292.15,0.0,0.0,1,Clear,sky is clear,2013-03-07 22:00:00,22,3,3,2013,0
1754,None,290.86,0.0,0.0,1,Clear,sky is clear,2013-03-07 23:00:00,23,3,3,2013,0
1060,Independence Day,290.08,0.0,0.0,1,Clear,sky is clear,2013-04-07 00:00:00,0,6,4,2013,1
611,None,288.61,0.0,0.0,1,Clear,sky is clear,2013-04-07 01:00:00,1,6,4,2013,1
463,None,288.1,0.0,0.0,1,Clear,sky is clear,2013-04-07 02:00:00,2,6,4,2013,1
333,None,287.37,0.0,0.0,1,Clear,sky is clear,2013-04-07 03:00:00,3,6,4,2013,1
369,None,286.86,0.0,0.0,1,Clear,sky is clear,2013-04-07 04:00:00,4,6,4,2013,1
833,None,286.62,0.0,0.0,1,Clear,sky is clear,2013-04-07 05:00:00,5,6,4,2013,1
1033,None,287.62,0.0,0.0,1,Clear,sky is clear,2013-04-07 06:00:00,6,6,4,2013,1
1112,None,290.75,0.0,0.0,1,Clear,sky is clear,2013-04-07 07:00:00,7,6,4,2013,1
1535,None,293.75,0.0,0.0,1,Clear,sky is clear,2013-04-07 08:00:00,8,6,4,2013,1
2095,None,296.11,0.0,0.0,1,Clear,sky is clear,2013-04-07 09:00:00,9,6,4,2013,1
2592,None,297.79,0.0,0.0,1,Clear,sky is clear,2013-04-07 10:00:00,10,6,4,2013,1
3274,None,299.15,0.0,0.0,1,Clear,sky is clear,2013-04-07 11:00:00,11,6,4,2013,1
3526,None,300.15,0.0,0.0,1,Clear,sky is clear,2013-04-07 12:00:00,12,6,4,2013,1
3265,None,300.47,0.0,0.0,40,Clouds,scattered clouds,2013-04-07 13:00:00,13,6,4,2013,1
3257,None,301.15,0.0,0.0,40,Clouds,scattered clouds,2013-04-07 14:00:00,14,6,4,2013,1
3253,None,301.66,0.0,0.0,40,Clouds,scattered clouds,2013-04-07 15:00:00,15,6,4,2013,1
2939,None,301.15,0.0,0.0,1,Clear,sky is clear,2013-04-07 16:00:00,16,6,4,2013,1
2843,None,301.15,0.0,0.0,1,Clear,sky is clear,2013-04-07 17:00:00,17,6,4,2013,1
2603,None,300.79,0.0,0.0,1,Clear,sky is clear,2013-04-07 18:00:00,18,6,4,2013,1
2545,None,300.15,0.0,0.0,5,Clear,sky is clear,2013-04-07 19:00:00,19,6,4,2013,1
2461,None,298.14,0.0,0.0,1,Clear,sky is clear,2013-04-07 20:00:00,20,6,4,2013,1
2201,None,294.4,0.0,0.0,1,Clear,sky is clear,2013-04-07 21:00:00,21,6,4,2013,1
2641,None,292.4,0.0,0.0,1,Clear,sky is clear,2013-04-07 22:00:00,22,6,4,2013,1
3512,None,292.34,0.0,0.0,1,Clear,sky is clear,2013-04-07 23:00:00,23,6,4,2013,1
643,None,291.51,0.0,0.0,0,Clear,Sky is Clear,2013-05-07 01:00:00,1,1,5,2013,0
387,None,291.91,0.0,0.0,0,Clear,Sky is Clear,2013-05-07 02:00:00,2,1,5,2013,0
334,None,290.95,0.0,0.0,0,Clear,Sky is Clear,2013-05-07 03:00:00,3,1,5,2013,0
550,None,290.67,0.0,0.0,0,Clear,Sky is Clear,2013-05-07 04:00:00,4,1,5,2013,0
1498,None,290.58,0.0,0.0,0,Clear,Sky is Clear,2013-05-07 05:00:00,5,1,5,2013,0
3137,None,290.23,0.0,0.0,0,Clear,Sky is Clear,2013-05-07 06:00:00,6,1,5,2013,0
3702,None,291.22,0.0,0.0,0,Clear,Sky is Clear,2013-05-07 07:00:00,7,1,5,2013,0
3383,None,292.46,0.0,0.0,0,Clear,Sky is Clear,2013-05-07 08:00:00,8,1,5,2013,0
3486,None,294.46,0.0,0.0,0,Clear,Sky is Clear,2013-05-07 09:00:00,9,1,5,2013,0
3716,None,296.22,0.0,0.0,0,Clear,Sky is Clear,2013-05-07 10:00:00,10,1,5,2013,0
4144,None,298.32,0.0,0.0,0,Clear,Sky is Clear,2013-05-07 11:00:00,11,1,5,2013,0
4544,None,300.52,0.0,0.0,0,Clear,Sky is Clear,2013-05-07 12:00:00,12,1,5,2013,0
4426,None,302.11,0.0,0.0,0,Clear,Sky is Clear,2013-05-07 13:00:00,13,1,5,2013,0
